date,temperature,humidity,precipitation,wind_speed
2023-01-26,7.498549390214615,73.01504641503827,1.3692220870098746,4.052878168478441
2023-01-27,4.098785548567612,74.52628357743471,17.87260365908501,2.9571763256548462
2023-01-28,-2.2508791194521365,65.64076464073915,1.9720120896702,1.0375413181674724
2023-01-29,6.146988280223981,68.23422814744978,0.6108048274302322,3.228144828276343
2023-01-30,1.504111290761431,77.99214436136994,3.3770035650552455,5.151988868286876
2023-01-31,6.036115818670962,76.00381443635007,1.1324213321057992,2.4195944774993454
2023-02-01,3.5389197653848488,70.86607048207125,1.3725694958126233,3.6787672188007408
2023-02-02,9.744418168263842,78.91309770233785,3.9060160764378775,1.5934278155604975
2023-02-03,6.9549798117608255,87.73108000145574,2.630827882904174,3.5716980117353025
2023-02-04,2.2438544195290593,77.81354244058363,0.12767857788443715,3.5276307378864935
2023-02-05,3.4912201557112335,80.75215572900717,1.734723022801644,1.4455975896676165
2023-02-06,2.221635695307806,94.39259441948509,2.930610897117619,2.6959759654453848
2023-02-07,2.551995737820847,87.0065891498262,1.6484219952579897,0.9361255304317531
2023-02-08,1.305432522201607,75.32145017964716,0.0898117933621374,4.708183032538367
2023-02-09,4.8123909614946125,100.0,0.9288364050217863,5.52325180852005
2023-02-10,7.227820446155452,85.35048495787278,25.775677321414694,2.77201499152609
2023-02-11,5.778783580956737,66.88432318673595,2.2110091005216965,5.793006791436508
2023-02-12,2.5503510391304065,72.44616137724195,3.1942827535794684,6.107919136155747
2023-02-13,-0.13396685073929504,85.2934828240318,2.7013263679837785,1.9354075384454041
2023-02-14,12.838876600333467,89.451593222027,10.42406090066841,0.6402417863318783
2023-02-15,3.7553059802093394,87.16759390064163,0.036957368201617324,2.6127736422319066
2023-02-16,4.209790970818217,51.91648709605739,5.035940274622845,0.0
2023-02-17,4.418810821297513,77.27754528043666,3.2304095283378693,4.004047357018299
2023-02-18,10.41816720220251,78.07761530534503,4.602994690846812,2.3996492253191692
2023-02-19,5.992571364844521,66.95680684969454,0.910329504856068,3.8152017950375665
2023-02-20,12.723510897565413,85.41255823404407,2.6611182072418904,1.6079249493934589
2023-02-21,8.123553182355698,76.89626580151169,5.052871948602908,4.4245107946796995
2023-02-22,2.9887029373002836,92.77959549122842,0.16463587080048292,3.07370107558776
2023-02-23,2.1825728684968997,79.8538925453551,3.5662880779882897,3.3891486767949695
2023-02-24,11.312423563704339,73.83019644221369,0.4240628060428735,7.253724218405482
2023-02-25,7.87352192133602,97.11669128060639,1.1551375083497741,2.1507499805410166
2023-02-26,12.870319589027558,73.23731353954224,0.6974818678604651,4.0135461374868076
2023-02-27,6.166748806969466,67.97968793990923,0.6580117540747712,0.08345885800179254
2023-02-28,12.881384730411899,75.41124720793164,8.0845646552342,2.092506239999406
2023-03-01,8.775709307684332,57.97743889310143,3.2307874013010194,4.428642569640762
2023-03-02,15.383944442889902,66.7921574175668,0.952325770880603,3.31413568600174
2023-03-03,13.593542730197209,64.51946942217735,0.8416652509881244,5.225277688390635
2023-03-04,4.9289390528416765,73.49760172023207,12.959877967055679,4.4686720083040745
2023-03-05,10.660256669279567,71.44729817144055,2.02205740735213,4.909589737921251
2023-03-06,14.380561848774711,84.62879565855002,3.140693843523705,2.3210758040345127
2023-03-07,11.125681146062316,69.88232674480466,0.9117034978286469,5.2563018770315875
2023-03-08,9.795089954058932,79.18202498864997,9.6781749607269,2.2389159425134806
2023-03-09,11.273298356973713,62.26235056148516,1.1726781915154696,6.205187054415356
2023-03-10,10.498418990876782,78.19999438183486,0.15919938907643294,3.099503068489644
2023-03-11,16.220925875320084,66.67363317005203,0.23429238381193462,5.3718707984423055
2023-03-12,16.172790037087754,76.94825076624556,2.131462454817548,7.285219517468782
2023-03-13,16.382410737204154,81.96100312461265,2.1522311976819086,4.097314135134607
2023-03-14,14.008573806781365,64.22447759429375,6.262909442596355,4.036310749211885
2023-03-15,12.882145546771705,60.32160678627975,0.8739495132607646,6.324266947565535
2023-03-16,13.97173626824188,81.2336592573988,3.265425442939909,4.9717187325240655
2023-03-17,12.553599161236601,68.00158608217721,1.26641447778883,3.8246924147096903
2023-03-18,13.582355005813593,78.27461322243332,2.4186761011275646,4.827569973891228
2023-03-19,13.790147874754684,83.63955637836034,1.439304106855091,2.5227764142159073
2023-03-20,16.155369117854892,80.86092027244318,0.7561566629739152,4.090297212884525
2023-03-21,14.881514422207342,79.7798306654106,5.7692456076843985,4.475381658254514
2023-03-22,18.023809086745796,74.46045577601028,3.4548993482456236,2.90048837087313
2023-03-23,18.724299549344465,75.61529725613421,5.147197180265831,2.2197128506678707
2023-03-24,18.913834253633635,83.84718650525443,3.8874335129006115,5.170259679139862
2023-03-25,17.18291550781806,81.02550666782031,5.260805916340244,4.599881651789194
2023-03-26,13.426127946706888,64.95310963128338,7.545967408290483,5.122339415143905
2023-03-27,13.995043505304468,64.30560328649119,1.8325050106655123,5.358100426025816
2023-03-28,16.00231606661488,70.53657068508925,2.045265954261488,4.074706508401451
2023-03-29,19.047988838252937,75.27140813866677,1.941725295156755,3.4887953680474646
2023-03-30,24.830908746190133,69.87405476992579,3.5896234295419713,4.6526321788259954
2023-03-31,17.233728930634747,62.026350565477976,0.9642675357596229,1.2746373254053753
2023-04-01,14.8825400772187,67.62708555713405,2.3293813854957754,8.25630293388977
2023-04-02,15.322868378920784,80.28479971782072,3.6774573965394906,3.873019694321389
2023-04-03,20.02601332689188,76.70391351742813,4.131382305692153,2.242106498371099
2023-04-04,17.344392191180656,73.40340069802504,0.6919225692211883,4.548041115838708
2023-04-05,20.090774310380205,63.5886972286934,4.722907954530103,5.44624317312478
2023-04-06,22.36023620168995,76.41191134523801,5.588611714595459,7.302739454064653
2023-04-07,22.448731247720445,84.32982632029533,2.339643435155496,3.166228286270509
2023-04-08,22.868342782910613,46.4337777117555,3.1187846091959477,4.128588459342913
2023-04-09,19.136775557432177,65.00629902302275,1.7382473518124852,3.4437793223249233
2023-04-10,16.9967780820904,63.468843494790214,2.3597225347616817,7.526885004634481
2023-04-11,23.69496609578927,66.814719402567,3.8211487303255423,2.9420273692871115
2023-04-12,28.403168062285186,53.900968974980664,0.7603219554142076,7.202948631356405
2023-04-13,20.086086398619575,58.08304576404535,1.6982764339626457,6.333338689956508
2023-04-14,20.317410040749028,77.35903186875161,3.721494259024759,6.134119691140856
2023-04-15,24.798736582144063,58.556924293137115,1.614479916125902,5.996594825376166
2023-04-16,26.45337936509729,71.3077620564425,0.6864271056863345,6.326626322932549
2023-04-17,24.214027614128433,62.918264800354315,1.82827253149423,6.755483140807554
2023-04-18,17.589612376599607,60.860189898433724,0.7128621023954929,3.510069785390824
2023-04-19,25.608203090931944,71.49281336174921,1.3869798144702359,6.122574311608006
2023-04-20,19.317230053362042,62.794116372088666,4.45490496532192,10.693803164153984
2023-04-21,19.622031428209898,61.31271073346336,5.2497578285906386,4.775357124785554
2023-04-22,18.06398449135814,56.50409930295806,2.492533835288544,2.3407423933252747
2023-04-23,22.930981001320177,55.89186745312385,1.689395129530522,6.253092924891353
2023-04-24,19.048764563154258,62.39384940697074,3.863397111477777,7.142384340463012
2023-04-25,25.579800927893004,57.94258317615585,1.3190940008459764,7.698045942485476
2023-04-26,27.165938934428866,61.51048122549922,6.153977087305742,7.150513028752593
2023-04-27,24.270615447026586,64.05629958656583,0.1709395365504065,6.35236955403204
2023-04-28,29.222243909548112,51.6446380782223,1.4261012649797138,5.971601034899672
2023-04-29,25.696973810773994,77.51578527491102,0.2742072750965465,8.058486378496578
2023-04-30,24.0151073413375,54.81560651246706,0.3546055037899061,2.1647114751602627
2023-05-01,21.178154124294085,60.07459522787002,7.710227677268003,5.597101391411414
2023-05-02,22.20621772293563,52.45298994822542,7.8119113873530655,7.222966933288794
2023-05-03,25.315713485284824,53.50550530398566,9.059570596295142,8.813929313393235
2023-05-04,26.17596951634784,71.35183549251359,6.845722950807803,6.097674916258598
2023-05-05,25.7907011787816,62.93098500703556,6.602399639586622,6.315793153841753
2023-05-06,31.0224577949361,64.0390730518271,7.012970526053108,13.22042010638149
2023-05-07,26.48907987116284,64.87876020249436,10.447927146624384,4.804578761659326
2023-05-08,21.802025894405325,57.52382713949334,8.974846342490189,7.392139597476025
2023-05-09,22.212943881544494,60.475434784532155,6.331592671543982,7.992224932788418
2023-05-10,22.54572582792734,40.67267457237128,6.939560596221794,4.197539821666796
2023-05-11,23.280367762429012,60.831241973404246,63.35457314249959,9.49318000957685
2023-05-12,34.21172452911102,60.329567078085425,6.457505459513454,5.794280201129721
2023-05-13,30.55529698824123,58.615147641495255,12.20625516957898,8.575810105412002
2023-05-14,31.91430706037768,43.33083032441495,6.896562870311019,9.74233781008333
2023-05-15,30.842821149089843,46.94975068696341,6.061432989305862,4.059551142335767
2023-05-16,26.130721636618386,31.408860428472547,17.992814916098478,6.011871661668548
2023-05-17,24.595073607462297,68.43016645540015,6.39187970449963,7.802813001459491
2023-05-18,22.728933355602212,57.60548850419999,8.495852045364996,4.610933666685133
2023-05-19,27.329986728820224,62.612842162955445,8.105144134693857,6.286039367003644
2023-05-20,26.97568174895365,50.95981626362042,10.907376891203725,8.043964863500157
2023-05-21,29.274765087264694,47.99061284129785,9.59341152695638,3.387476379427529
2023-05-22,32.46486633730199,34.740721841500545,8.05436708718417,5.2586783644215735
2023-05-23,35.49840405178728,52.95446050847511,12.845342121801066,6.219468680766139
2023-05-24,27.79329466637025,43.366686163317375,6.5969728912859935,7.831525310385432
2023-05-25,32.6776917990714,37.319460721532785,23.34322964851593,6.405426214022157
2023-05-26,29.20587211728055,42.510089162175994,17.563084756799345,7.285723565859403
2023-05-27,31.303699718129547,49.27810792551871,8.532986812437011,4.33357130291842
2023-05-28,30.11566031634028,62.291887768424715,16.49252095267633,8.038938368953076
2023-05-29,25.575026689985897,39.23618512181177,10.19453381473937,10.365376348029319
2023-05-30,27.832400130162842,57.30707166976444,10.198373782729941,9.015677724855841
2023-05-31,31.266636934607007,44.79742586342387,6.966159134231765,6.7525998331971975
2023-06-01,26.555686830606664,47.54248466158536,6.667776043784684,5.277861715258151
2023-06-02,29.737379397514964,55.80679888655794,6.65893221248321,13.34927348966547
2023-06-03,29.45544469663402,45.8158812075707,13.329817251394383,7.866941721417649
2023-06-04,27.55989857349127,56.195838683784,13.45220356657,8.916748549089455
2023-06-05,28.637142862188465,48.860723532613775,6.966595050880972,8.80174755290151
2023-06-06,29.02352106178252,44.901554284446696,28.692032647718264,4.377391834929828
2023-06-07,27.228420251287304,56.473043403672634,7.025783030566483,5.693125281135213
2023-06-08,27.0517421746395,39.13943869321155,6.042732375253065,5.664996258050946
2023-06-09,34.884069523903065,36.468350899592146,7.223055483726826,6.834297091379792
2023-06-10,29.4720026865355,43.840583420149414,12.979856802154005,11.648825676327405
2023-06-11,31.194829872986244,29.264879935959364,9.764038077930612,9.302613859913466
2023-06-12,34.32675301150682,48.72871137364288,7.318346279906763,10.983175374792548
2023-06-13,28.294695199838994,43.410541652897024,7.413868998349029,8.179117103203877
2023-06-14,34.519913617462095,38.74184058747631,6.186374004315335,5.881576829799653
2023-06-15,28.227382853951994,35.16848729707813,7.471118176584001,5.118885196476429
2023-06-16,23.769211901307983,58.75838550501159,16.870449464341533,8.037803273365927
2023-06-17,32.505634235397984,55.63474688824514,6.600822636325351,9.451636023077254
2023-06-18,30.19526417951463,45.62012049481799,6.463531284780462,9.850116283619748
2023-06-19,31.26634699953689,52.65247856326957,8.176823221634011,5.642435872718501
2023-06-20,26.974471069863615,37.472699789975216,6.867978663810238,6.952667895638709
2023-06-21,31.636227295686624,51.23917524697404,7.596819935092148,8.888879736285286
2023-06-22,27.171989041216193,41.66057146825078,12.410564409197068,8.948861260271084
2023-06-23,37.58119810929187,53.55052814811305,6.313981146908361,6.151739565731012
2023-06-24,28.55194276991219,29.34276218166717,13.418209510058947,9.08810795931795
2023-06-25,34.023110966420795,41.366216779231046,13.987973386537943,8.83420757237068
2023-06-26,31.691350259352838,28.36660955680422,6.0653541934051525,8.241307881084769
2023-06-27,29.516911788878275,65.5612214852293,13.979561486796216,11.657086335819155
2023-06-28,26.215857430208455,57.708306485689185,6.342765988843944,8.32950276939937
2023-06-29,32.675364108117044,40.149617718190605,8.4214696167219,8.427982484295221
2023-06-30,29.692814899774948,37.530847443709675,12.650309840483482,10.777996672629794
2023-07-01,26.0463183040352,60.36774522143886,6.079109475623751,7.244834497393765
2023-07-02,35.199725906437926,37.64207210651313,10.150679861300965,6.214756931984162
2023-07-03,25.847763168853174,40.473459960095624,7.653405341346792,5.811202601404516
2023-07-04,29.109313577637305,25.390740015365825,8.016746573605214,8.486123663299315
2023-07-05,36.03104587988186,43.13387397848633,12.104931087603877,5.497440449176168
2023-07-06,28.207809444218434,53.794926628924166,12.423694106815137,9.926064200826469
2023-07-07,27.932470260003917,30.440009003736797,6.649707164281038,7.666736325250189
2023-07-08,28.421752673560636,40.5326568327736,9.326252368468511,10.546760954953939
2023-07-09,29.23295654269405,20.0,9.381041449561721,6.050468557884573
2023-07-10,31.222323461536636,33.911998572920886,6.960930708845259,6.767503107118638
2023-07-11,27.520757927285658,43.03132838763406,13.864411238109957,9.969121754574525
2023-07-12,21.576439538278187,26.76178873311955,6.897372894196467,13.527523264112522
2023-07-13,27.886776528123868,57.053442616580114,9.651089244112136,9.845736168569157
2023-07-14,22.25160695600013,26.737602146335412,6.424255314751393,7.3324210430742776
2023-07-15,26.67886842081955,32.547739542740715,11.74876057305434,2.9603082553456206
2023-07-16,30.418445258351625,37.70034789344556,9.450976694895639,6.004972512981331
2023-07-17,30.905878388212116,41.84421994280089,8.239463230835076,5.765732066187505
2023-07-18,31.431438319065233,28.973203219571865,6.016503905369552,6.893676510935464
2023-07-19,32.197996702384586,40.12049282079695,13.016184449858681,4.674333231790804
2023-07-20,30.041099384425486,55.31971566468716,10.128817480702518,7.359785423409671
2023-07-21,30.17531216751533,33.90882619528451,6.2128794857547565,5.05168756199979
2023-07-22,32.85673845038846,29.42287856280032,18.45570618980051,7.7885132315164
2023-07-23,23.61031214190769,47.025674914586894,6.7303191790444,9.99495691451632
2023-07-24,27.305317827725617,28.157447299959905,6.041942102504477,5.828877492004832
2023-07-25,22.32103456384189,37.294634475410355,8.023281981977316,6.148218189168359
2023-07-26,23.162218809248852,50.59207902201996,10.116548768298085,7.169538690623934
2023-07-27,27.64590128459532,39.791240614850864,7.702569705651559,6.464457957020232
2023-07-28,25.268937093945166,32.493614306843384,11.9473620532126,5.652304874909371
2023-07-29,26.20838051647608,20.0,8.855736223882293,5.842826330132274
2023-07-30,31.20505768536291,29.40259895290668,6.732929572220696,5.968490553041813
2023-07-31,27.136331686388534,58.92965072250841,8.882800667046919,9.429368846660468
2023-08-01,26.97807703394457,28.51300557258484,7.73978853045012,7.620368578073203
2023-08-02,28.971624591270245,30.96064659728613,8.811557672901113,7.889462458582089
2023-08-03,26.094485511529783,40.76197952269899,8.13201194653079,10.508221667733062
2023-08-04,23.57909022875716,51.7675069203284,9.470197620307701,5.532758387477014
2023-08-05,27.462166617786423,41.04123969489911,11.301018917568008,7.7159342770322255
2023-08-06,27.187466750030648,48.3897811114536,7.407874641254679,6.004454655315677
2023-08-07,29.548632975261096,54.12031399056404,6.263661457150933,10.055591580611791
2023-08-08,27.282271847749026,32.189170177134166,7.858045544384078,8.126549603805708
2023-08-09,22.80221895383795,20.0,7.899922681336863,5.784217985256665
2023-08-10,23.750772975515336,55.79086520047336,9.366126453538737,11.446872036448113
2023-08-11,24.576178721012884,33.697006561104985,6.7591616859206685,6.705693433626616
2023-08-12,22.08123616878362,49.84172081214824,29.028494218718276,6.7011899115682265
2023-08-13,27.698961273362986,20.0,9.495656774054488,9.955049815980807
2023-08-14,27.023209215858643,45.332158555302065,14.232417829593182,5.183909614344444
2023-08-15,19.464024832312596,36.98942643579575,6.762393663373642,8.655841992164088
2023-08-16,25.004268070399288,29.337758026660318,7.624306928501193,9.390814071501863
2023-08-17,21.403203594154434,57.20339055221271,8.228510934004486,3.7413959282063063
2023-08-18,26.65196258801314,31.42073902666329,10.38426862120429,6.110899890218462
2023-08-19,20.429198771083165,23.276884300011716,16.496929695299833,7.283928024733071
2023-08-20,22.187594727819082,38.625998722264804,6.709323733139094,8.327387574407606
2023-08-21,23.500648957269615,26.3837427552613,6.99303765738088,6.725197319221598
2023-08-22,19.45435729594769,20.0,7.649621753911077,7.968059470821212
2023-08-23,14.647016205132896,35.313370074199156,9.732238178834203,7.855639736270683
2023-08-24,22.979619186910043,49.64706362644712,15.24312371468211,9.734128208708483
2023-08-25,16.26883360555849,48.14411109784852,16.010683612787314,6.6656978232658295
2023-08-26,25.047467191374892,33.32142230849329,10.107802337998276,4.850510245018735
2023-08-27,18.49304007078821,34.46787953305998,11.672730770534137,7.544224562660355
2023-08-28,20.181802436498455,45.32072111833619,6.833466037625836,7.83103188099727
2023-08-29,20.13832682966533,28.4562892823501,6.91231927540634,7.160971623667987
2023-08-30,18.195916994771025,44.584997144455606,8.178846096026987,3.5034981578134428
2023-08-31,15.558139048082495,53.027233277727426,15.292227905121411,5.512284262806293
2023-09-01,19.88204150945314,34.681872412313815,8.657086726362575,5.290910306253835
2023-09-02,19.995433296125213,41.096851445767726,6.088708409401981,7.452518308355608
2023-09-03,18.596913401546196,51.807673258183826,18.608180036311268,7.183858156186208
2023-09-04,22.19660500991368,40.97462113925888,9.752834338837733,5.640896784605423
2023-09-05,23.919178748505402,47.268464739828715,16.623418705708662,3.2238848601753016
2023-09-06,18.63002678662847,28.777279112806433,6.1402052956229465,5.298256682121975
2023-09-07,16.466677486860075,45.07597507694953,6.816841496876972,9.10177162332204
2023-09-08,15.511439083007428,38.62541378769591,7.249342962689312,5.006984721219956
2023-09-09,19.275609002704474,20.0,8.002729067238537,7.001494224085063
2023-09-10,14.450069648373917,29.97067051006136,7.3437395973472395,3.6873856858249314
2023-09-11,16.908935172133113,51.47387611505803,7.023883728252681,6.7156522513592325
2023-09-12,11.407512694654342,29.041580601925524,12.586647826723997,4.828296944570505
2023-09-13,14.719243279696759,43.09639581362304,6.6565738808709565,6.028664887025111
2023-09-14,12.616268364923503,34.46592157440549,6.83005269321548,10.531208746516352
2023-09-15,11.799345454393634,53.232474073960205,7.666827339234716,4.981189595204388
2023-09-16,19.860184692672842,50.61615152833993,20.14383142432058,9.661938946931862
2023-09-17,9.496795137120506,57.4021269186131,7.502850714295885,7.302076511712037
2023-09-18,13.022760076875516,49.55586765023776,7.483827165115734,6.1103206351227195
2023-09-19,18.881136883587473,45.28969674938914,6.1415347437749634,10.502064985771124
2023-09-20,15.517139430642446,52.78710510804643,6.73023917456347,3.9995793653660296
2023-09-21,18.798292629370863,50.870867551838714,10.49927396621863,1.0008185111177506
2023-09-22,12.700879785655669,60.67591433874789,11.978392264211346,2.269575393900282
2023-09-23,13.39264155131809,56.60009280594846,12.031603656548336,8.286188047457696
2023-09-24,10.732833016725586,65.75721248062138,8.97456388315112,5.73621455870635
2023-09-25,17.121586358973637,41.05803865590274,6.432807748277305,7.935995221042884
2023-09-26,11.79567942810076,39.47050477920757,9.387392819472176,5.234357846017694
2023-09-27,11.810170672792106,57.63112590223889,3.603882953389631,5.456099541174908
2023-09-28,10.958290946656783,48.35182802042327,0.8299762153122563,6.110335011231624
2023-09-29,17.724766742955815,49.783193689594896,10.276282891670432,5.254615441158343
2023-09-30,17.32430238970246,56.33952540916131,1.0398879652780555,4.340150033128952
2023-10-01,4.651008222122005,53.94592885300153,0.67236330341429,5.154489489922123
2023-10-02,9.3788428119562,41.246710107482755,0.6527777845225811,5.205106045948701
2023-10-03,6.503077303637716,67.78946343345198,1.8730943495844325,4.8243754050844405
2023-10-04,14.301763958825617,43.787427345497015,2.8550482375749597,7.651852212983573
2023-10-05,15.237880614971775,46.64321456104174,2.228563791624609,0.16291089284757465
2023-10-06,12.357262239384617,43.941121372287824,6.114591048053162,8.072444022914832
2023-10-07,10.895836741151298,63.54694658600704,1.5990811077817173,6.065030949780379
2023-10-08,15.76809530619665,43.074476633537714,2.7029050080261667,3.048795649171619
2023-10-09,11.129839219785765,70.8813794342856,0.9721118102881432,1.069893749222595
2023-10-10,7.7749878185662435,49.82048305320579,0.1333490336472707,7.4330593709446795
2023-10-11,5.97325032930204,45.197058011146865,4.612448547840563,3.443111150156679
2023-10-12,11.202064174763127,54.60145545581201,1.6318875683947525,4.9278267115153165
2023-10-13,13.115822276930526,45.98535561604189,0.41598478542410744,1.4722382448426625
2023-10-14,13.2033929601855,62.8012359293981,0.829657264292214,4.15810909917291
2023-10-15,10.955961750065441,44.11988060657438,1.0085621949566566,1.3890002023256685
2023-10-16,3.2628286369884822,62.890468146849905,1.6818177565437322,5.38176390414023
2023-10-17,1.8177248401642823,51.45517161408375,0.4919369861182852,3.118764719882627
2023-10-18,3.3417567155992103,60.61381582242626,1.3218079182130413,2.525218493852049
2023-10-19,5.6353456195444345,47.57008719968487,8.359814428458815,5.177202459711431
2023-10-20,6.4365550938824025,56.557034900647075,2.524479350564442,3.7413964267037985
2023-10-21,8.697348710069106,49.66819734451874,2.590073974364702,5.090702001525788
2023-10-22,8.060346291813433,31.64943462653605,1.1486939774314897,0.2622272424762766
2023-10-23,6.403149160677989,55.873790151068384,0.3160729294518294,0.775355834550775
2023-10-24,8.404928406698762,36.99917140634843,3.468625925580188,3.7092436706768215
2023-10-25,9.663528102265284,63.839550050359705,0.41020625915961606,3.783785592589768
2023-10-26,11.237396054653377,48.74769082702405,0.30752305915811373,5.958775046099486
2023-10-27,7.092853500583796,59.70640870394435,0.3372213150964547,0.0
2023-10-28,5.065687967775358,66.85528913542444,1.3134148549104792,0.6660317256223811
2023-10-29,2.660696068835398,57.600727334090216,6.010530986821392,3.702867273043928
2023-10-30,3.7104279373413136,49.595717305571824,7.364085623368128,3.0479547826262263
2023-10-31,4.1357870938137165,64.08041259066795,0.532426600535993,2.199384445921585
2023-11-01,1.0107053003451005,55.42351782010053,0.42265585760313584,4.584100124180195
2023-11-02,3.649938299946584,53.77636771306,7.467461133415821,2.0375720361935135
2023-11-03,6.1685547250814015,68.40355302862423,6.592049716811559,2.542986604022019
2023-11-04,9.720390160981651,58.061719847313505,1.0960310027997862,5.2356857744887835
2023-11-05,1.413096159108865,62.24590746596781,5.840150927585444,0.11383124878612616
2023-11-06,7.036800085592375,47.468965915759036,0.46509927015255625,2.9814049117773447
2023-11-07,4.024476238029265,53.49490938530406,4.388741426786217,2.596813669587676
2023-11-08,5.649060569203936,77.05295893805373,0.24838712352942371,6.226574849591537
2023-11-09,8.149290278657372,48.97874579478902,0.3686612205730291,4.866326743496536
2023-11-10,3.776854144322249,70.63322491192683,1.299268379978236,4.355787337381241
2023-11-11,5.742206656293547,63.54197453093683,1.8801285364661537,1.9191886363044486
2023-11-12,2.6844940876550174,53.09087909585025,4.48593381532318,3.950652167714433
2023-11-13,6.747160242680527,61.53779483942001,3.5060609008872223,1.791436521568212
2023-11-14,3.869084846070559,53.38648030812706,4.185118461731746,0.0
2023-11-15,5.202965739883407,58.95951942355789,10.039767722001232,1.364100178051848
2023-11-16,1.9396386786250814,67.51887938815484,0.6980043470203894,4.1240733402274365
2023-11-17,2.12316718264654,66.84501693406466,1.6744966693034509,1.2248671039512142
2023-11-18,-0.13209354533209217,77.03717484992593,3.635619293794652,3.5391905576851768
2023-11-19,6.510664698619544,70.86339673447888,0.0683002900341263,2.4699159702415434
2023-11-20,0.49837789505718866,58.42637542620732,7.356360443821627,5.723427691333685
2023-11-21,-2.2553317657592746,65.7995575808797,0.5435407378585762,3.6207357922952044
2023-11-22,0.25237641725753246,66.68507718412435,4.694250204034772,0.0
2023-11-23,3.076897580142271,71.12147435578467,0.04816592943290532,1.8716116479217058
2023-11-24,-1.1153622055493218,65.05515144603359,1.2700685836191754,1.0577847125627085
2023-11-25,4.134871251529123,47.186686148009855,3.7775896061984735,1.4362698599980341
2023-11-26,8.8984290239587,70.51207486689201,0.7649059182814737,2.1228680632601034
2023-11-27,1.4849582762317923,75.18465591204294,1.328570660899171,0.7933013861479699
2023-11-28,6.557734144544424,78.74885546299417,1.9529471523836812,4.960241984676074
2023-11-29,3.453679849751471,59.15468399485625,0.7206277187617123,4.503354832949156
2023-11-30,-1.4020343533804631,58.73079712196815,4.628074208015186,1.763901540600823
2023-12-01,0.1540288100266859,55.86024595400775,2.041519584844851,4.689487860649933
2023-12-02,-2.8553482737350286,80.23098822218724,1.816343390723854,2.481962765371829
2023-12-03,-3.7231857679502562,71.36254039322554,4.759405960930315,4.511306460914312
2023-12-04,1.2519769157123308,80.65754637051853,1.4564534728368734,1.813656393971406
2023-12-05,-0.3904533617102819,75.43833390293707,2.876268581845869,2.8863513701407224
2023-12-06,-3.574647275568263,73.55262887159242,0.32739795072808286,1.6917441724059823
2023-12-07,0.14557728604012293,79.97289865097721,6.360499572657254,2.818695858314705
2023-12-08,0.675382297251765,62.655901213808534,0.9596979672647699,0.0
2023-12-09,1.6130233513891399,67.14915093086448,1.7466864395668766,1.3407426753615102
2023-12-10,2.1980130700281473,73.43492963739287,6.369484021845622,0.9225203011179719
2023-12-11,-2.375444448698241,76.62118196323839,2.5946057379647556,2.307112348007759
2023-12-12,2.4591756570747845,76.34097977882848,0.8693884120020443,4.524691969647661
2023-12-13,0.41007964522868046,75.2717207609126,0.7471211441751411,2.4056148618566717
2023-12-14,1.80870404759919,57.96662866809139,2.2184356585267686,3.1039169125635597
2023-12-15,-2.967955234586168,71.53548894038337,2.8709340193058512,4.251328232638862
2023-12-16,-3.3180525304093376,67.83606147646577,1.4272145858766727,0.0
2023-12-17,5.980591024443053,65.21507865215722,3.395980158980567,4.74949457295577
2023-12-18,-4.275776419612168,64.51464118839363,2.1251358232876907,0.0
