user_id,course_id,course_category,watch_duration,quiz_score,completed,learning_efficiency,watch_duration_category,quiz_score_category,course_category_encoded
444,72,编程开发,64.27926516614704,41.151279262687,0,0.6401952249473486,长,不及格,4
277,54,语言学习,135.2658352408839,100.0,1,0.7392849723112506,超长,优秀,5
161,52,数据科学,29.94872275028628,62.54204886904908,1,2.0883043094098874,短,及格,3
460,20,商业管理,186.5086559841244,67.0136148032193,1,0.35930565308249196,超长,及格,2
314,32,商业管理,32.24928186982827,50.07751909638163,1,1.5528258193683144,中,不及格,2
22,14,产品设计,55.14006389963658,72.03194229406506,1,1.3063448950445435,中,及格,0
253,50,数据科学,74.23207080757719,65.50042552669635,1,0.8823736685739443,长,及格,3
236,28,数据科学,180.4585913539266,53.25647045253814,1,0.29511739927621866,超长,不及格,3
345,53,编程开发,16.831764753487324,78.65128651730048,1,4.672788801199004,短,及格,4
49,24,编程开发,82.256208439201,77.25037417638897,1,0.9391433753519599,长,及格,4
475,79,产品设计,44.14018548313599,96.01268353584685,1,2.1751762098361107,中,优秀,0
59,22,人工智能,18.764170553218303,82.9882887686399,0,4.4226993199924305,短,优秀,1
170,30,语言学习,89.92932057782285,26.520724739970582,1,0.2949063139214292,长,不及格,5
476,63,人工智能,48.20749984788823,90.07535959235227,1,1.868492620610473,中,优秀,1
188,4,人工智能,64.90067696167233,88.6024364352853,1,1.3652004758349405,长,优秀,1
464,77,数据科学,23.396273079617817,55.29403602262178,1,2.3633693054909286,短,不及格,3
271,59,语言学习,39.382762842059435,61.449639927359755,1,1.5603181171793143,中,及格,5
190,87,数据科学,57.63873930753636,75.93975053937226,1,1.3175123212996904,中,及格,3
446,8,语言学习,31.142639561143966,51.90103882416197,0,1.6665587082207098,中,不及格,5
175,82,商业管理,13.266677553675837,61.68573473217512,0,4.649674331265355,短,及格,2
446,12,数据科学,186.5086559841244,98.56507886616349,1,0.5284745515837013,超长,优秀,3
51,31,数据科学,42.98096168897819,76.06401479924902,1,1.7697140789904755,中,及格,3
364,78,数据科学,79.43757931073843,61.941986471647745,1,0.7797567124948591,长,及格,3
55,34,产品设计,31.764553405420276,82.5178636901604,1,2.597796985815095,中,优秀,0
244,82,数据科学,26.322556101998345,71.1756845483438,1,2.703980630473789,短,及格,3
320,98,编程开发,31.370278893350495,71.16760968353815,1,2.268631645158621,中,及格,4
131,75,编程开发,31.576322852695423,59.43364684055148,1,1.8822218545075537,中,不及格,4
485,76,语言学习,47.13945231588355,68.61586707655542,0,1.455593186810154,中,及格,5
307,49,商业管理,47.046034733625554,70.32727523839833,1,1.4948608132806567,中,及格,2
135,79,产品设计,41.24825715790019,39.01655194523527,0,0.9458957465762107,中,不及格,0
21,57,语言学习,8.68668931293273,60.67178644580851,1,6.98445371714017,短,及格,5
329,95,编程开发,41.11972686332291,66.27968899491032,1,1.611870808464884,中,及格,4
167,93,产品设计,11.115031352045982,67.17083482751958,1,6.043242403622444,短,及格,0
274,26,产品设计,8.08981663745874,82.99130063927329,1,10.0,短,优秀,0
388,18,商业管理,186.5086559841244,70.40246006935729,1,0.3774755617662827,超长,及格,2
89,96,产品设计,55.72457838567058,64.05617778584627,1,1.149513885829673,中,及格,0
316,86,数据科学,64.63865735680922,81.95652969999921,1,1.2679181744087928,长,优秀,3
14,38,产品设计,30.82917309925873,55.795085591198195,1,1.809814476753685,中,不及格,0
242,81,商业管理,143.8011489330148,80.68635782542866,1,0.5610967496644765,超长,优秀,2
265,87,语言学习,60.95514407122087,63.971284203656744,1,1.049481288723237,长,及格,5
346,88,商业管理,87.96439229264708,69.14207348859331,1,0.7860234226656445,长,及格,2
53,50,商业管理,27.585375824624933,78.13071092062265,1,2.8323234957905985,短,及格,2
386,8,编程开发,186.5086559841244,77.71324149708734,1,0.416673642680845,超长,及格,4
340,41,数据科学,103.04186643537604,86.16534675213512,1,0.8362168591924518,长,优秀,3
92,6,编程开发,115.42774359060715,46.256277735983346,1,0.40073794996205286,长,不及格,4
367,69,语言学习,34.01581943158436,43.689640538927556,0,1.2843917913666096,中,不及格,5
444,44,人工智能,18.961864736073345,31.123185112374596,1,1.6413566863921714,短,不及格,1
455,64,语言学习,20.180969022760042,48.531537644771504,1,2.4048168938379955,短,不及格,5
428,29,数据科学,18.957421945838103,93.7483971373214,1,4.945207869506485,短,优秀,3
264,28,产品设计,116.03042501630149,75.34000387137834,1,0.6493124817174556,长,及格,0
431,11,商业管理,5.0,53.680458743138146,1,10.0,短,不及格,2
35,65,人工智能,5.0,76.24210237488636,1,10.0,短,及格,1
206,19,数据科学,19.205280776760052,79.7806939365336,1,4.154101713471067,短,及格,3
81,9,编程开发,13.37908693382954,47.02519148244507,1,3.5148278952214715,短,不及格,4
420,27,商业管理,15.826966086957318,100.0,0,6.3183299396893275,短,优秀,2
50,34,语言学习,95.95238278809371,77.74020092382521,1,0.8101956184383158,长,及格,5
360,44,编程开发,49.686708863671825,75.00395071318229,1,1.5095374783110973,中,及格,4
388,68,数据科学,5.0,71.95849727036793,1,10.0,短,及格,3
2,100,数据科学,33.65588958469814,74.79265700915941,1,2.2222753791327206,中,及格,3
390,82,语言学习,31.443256960031906,57.822224625286026,1,1.8389387225326619,中,不及格,5
54,15,人工智能,7.258593458937086,96.41364871033575,1,10.0,短,优秀,1
106,51,语言学习,67.64696868679853,66.48687016752496,1,0.9828506801613618,长,及格,5
260,13,产品设计,72.65927887032775,85.62869455168266,1,1.1784963284043128,长,优秀,0
310,83,编程开发,76.56965057822335,64.53294572450362,0,0.8428005664695619,长,及格,4
477,49,人工智能,78.22116784899812,62.0381192383501,1,0.7931116365457469,长,及格,1
191,70,商业管理,5.0,93.02796919876485,0,10.0,短,优秀,2
402,56,产品设计,184.64362244021908,80.83879669473932,1,0.43780984790364014,超长,优秀,0
218,76,人工智能,100.98789834931128,73.58718182008796,1,0.728673259808625,长,及格,1
44,51,编程开发,140.59298670956588,82.31355675353174,1,0.5854741270850109,超长,优秀,4
162,37,数据科学,5.0,100.0,1,10.0,短,优秀,3
202,17,商业管理,162.95780187267815,100.0,1,0.6136557945502726,超长,优秀,2
446,58,语言学习,99.57712913099492,93.21445203798609,1,0.93610301798577,长,优秀,5
484,87,编程开发,108.92102508413005,100.0,1,0.9180963822610384,长,优秀,4
270,90,产品设计,5.87578386173073,50.41892758735944,0,8.58079878242996,短,不及格,0
351,29,产品设计,80.54308615113274,81.89256847548411,1,1.0167547752648116,长,优秀,0
304,33,数据科学,186.5086559841244,84.43811535584257,1,0.45273027387157655,超长,优秀,3
271,60,数据科学,68.09429987019091,44.273114006481244,1,0.6501735599118593,长,不及格,3
456,91,商业管理,50.71659092836559,76.01811305279318,1,1.4988805470242286,中,及格,2
462,89,语言学习,174.71620925049797,74.10922372633905,1,0.4241691347361847,超长,及格,5
215,55,商业管理,35.10462948331811,90.51297556303645,1,2.5783771062922503,中,优秀,2
252,10,数据科学,54.871572320601175,63.5618292654846,1,1.1583744627497445,中,及格,3
190,47,数据科学,38.814564085265296,61.10307687018389,1,1.5742306202827896,中,及格,3
296,23,产品设计,162.04620515819138,100.0,1,0.6171079371175086,超长,优秀,0
213,85,数据科学,5.0,63.518190323667426,0,10.0,短,及格,3
208,21,人工智能,41.7233456052174,85.61549996672906,0,2.0519806519073196,中,优秀,1
237,13,编程开发,69.68400933173429,77.33379253202291,1,1.109778156622609,长,及格,4
338,33,数据科学,94.18607794157177,79.98517971370927,1,0.849225072458192,长,及格,3
367,24,商业管理,52.4828265764804,65.58757206444194,1,1.249695854684367,中,及格,2
53,11,语言学习,143.75953619960066,85.9091043055652,1,0.5975889042150021,超长,优秀,5
280,17,语言学习,170.8298887073118,79.11061169089281,1,0.463095842457286,超长,及格,5
410,68,语言学习,5.0,52.44294828515447,0,10.0,短,不及格,5
217,47,人工智能,30.887060905345976,65.52489136078778,0,2.1214349089463456,中,及格,1
252,25,商业管理,5.0,83.81746183012586,1,10.0,短,优秀,2
188,94,人工智能,23.976437086024706,74.43778209247297,0,3.1046222055752715,短,及格,1
380,73,数据科学,46.184618338855785,80.14507280378707,1,1.7353195490421607,中,优秀,3
493,21,编程开发,145.00904448977948,78.5229150206096,1,0.5415035645217322,超长,及格,4
41,84,语言学习,112.46452001233749,46.17959965851132,1,0.41061482539409355,长,不及格,5
157,83,商业管理,8.18353869814041,46.4969263935279,0,5.6817621846563116,短,不及格,2
15,83,语言学习,5.858779120080924,60.25079460885008,1,10.0,短,及格,5
301,12,人工智能,53.38876412329635,52.31294122957032,1,0.9798492455998653,中,不及格,1
65,37,产品设计,45.57234556469083,60.691871117607505,1,1.331769717660999,中,及格,0
345,42,数据科学,18.58565283768772,57.45024673805574,1,3.091107110881348,短,不及格,3
327,17,编程开发,137.82785040299305,69.82665393838582,1,0.5066222336603113,超长,及格,4
9,48,数据科学,157.33966707369947,100.0,1,0.6355676303648932,超长,优秀,3
344,28,产品设计,30.911251215208356,66.29645099757789,1,2.144735209561002,中,及格,0
129,41,编程开发,132.60175332192438,91.28022770370045,1,0.6883787335278729,超长,优秀,4
492,99,产品设计,29.065521301867033,69.36572629855709,1,2.3865294962926353,短,及格,0
136,47,数据科学,80.09430193779929,93.24562930868163,1,1.164198025184083,长,优秀,3
472,18,人工智能,38.76919973310605,83.19161405052499,1,2.1458171042325738,中,优秀,1
63,78,数据科学,7.846385602978631,55.91190051523935,0,7.125815148340279,短,不及格,3
139,99,数据科学,157.81054233507365,100.0,1,0.6336712230162814,超长,优秀,3
499,71,数据科学,36.31879379014133,60.81404327373788,1,1.6744510280458356,中,及格,3
81,13,商业管理,79.56549762878589,74.9565597503535,1,0.9420736505412294,长,及格,2
392,82,产品设计,27.4535689741991,72.40075939287483,1,2.6372074546558846,短,及格,0
163,13,产品设计,5.0,71.82547140321746,0,10.0,短,及格,0
419,100,语言学习,6.356998607476942,76.5783982853912,0,10.0,短,及格,5
289,31,产品设计,41.13687485616252,56.76192120440089,1,1.379830626974986,中,不及格,0
379,2,语言学习,70.26408066603365,81.71143706880387,1,1.1629190210893199,长,优秀,5
261,16,商业管理,24.45421874192277,75.16260522932237,1,3.0736047202711743,短,及格,2
490,9,人工智能,71.3427774993594,71.14135827177222,1,0.9971767257762608,长,及格,1
231,73,语言学习,71.96610480958662,68.35045792164776,0,0.9497590171475248,长,及格,5
41,38,数据科学,73.03075912795758,59.181551229910134,1,0.8103647165416028,长,不及格,3
28,75,人工智能,40.69809786616621,75.2750772184834,1,1.84959689311341,中,及格,1
135,54,商业管理,147.82593050198545,68.8755502508241,1,0.4659233298989835,超长,及格,2
201,56,产品设计,40.306220283060675,71.5988335813008,0,1.7763717684791092,中,及格,0
328,86,语言学习,35.89915722185035,66.06998037991369,1,1.8404325798285597,中,及格,5
268,97,数据科学,13.342192466558597,45.321807910417476,0,3.396878333687325,短,不及格,3
418,100,编程开发,22.06026113177796,52.2044484050829,1,2.36644732928545,短,不及格,4
33,87,编程开发,5.0,70.57163786660301,0,10.0,短,及格,4
48,45,人工智能,60.23118368289762,62.15834665874865,1,1.0319960828596857,长,及格,1
407,34,产品设计,17.143898061771377,57.338087278864144,0,3.344518482771546,短,不及格,0
62,9,编程开发,21.75772261921653,54.71656122825637,0,2.5148109326993393,短,不及格,4
216,88,人工智能,88.3934192517321,61.88916908220592,1,0.7001558363275708,长,及格,1
293,8,商业管理,23.780319353910848,91.0180297032363,0,3.827451789911136,短,优秀,2
99,7,人工智能,16.63982156845651,48.8648951017764,1,2.9366235667925777,短,不及格,1
172,36,人工智能,11.111698805030548,87.20471856548072,1,7.848008864134445,短,优秀,1
360,18,人工智能,89.46154506498257,67.98518619452408,1,0.7599375283000518,长,及格,1
214,3,数据科学,8.3354693894991,55.02722955028176,1,6.601574593751091,短,不及格,3
475,28,人工智能,36.28112498097227,73.38546595556626,1,2.0226898689432478,中,及格,1
35,70,语言学习,42.426261756387,69.0382379396954,1,1.6272524010921077,中,及格,5
449,44,人工智能,69.76791554614731,68.01429229158477,1,0.9748648900329048,长,及格,1
227,21,数据科学,60.18996964988931,73.317251422391,1,1.2180974775492073,长,及格,3
101,28,数据科学,99.87188604286592,74.5451615583306,1,0.7464078607660146,长,及格,3
431,54,商业管理,5.0,61.26603372990239,0,10.0,短,及格,2
462,54,产品设计,21.09618890271497,80.14473457903259,1,3.7990146537654352,短,优秀,0
131,65,编程开发,19.721421624029738,44.26749142973557,1,2.2446398656756874,短,不及格,4
257,100,编程开发,9.470632869888512,51.227090939522654,0,5.4090456503019375,短,不及格,4
5,21,人工智能,20.48001535622501,54.224774026093776,0,2.647691929680118,短,不及格,1
218,99,商业管理,22.243416887367538,50.355291758603116,1,2.263828877989153,短,不及格,2
255,13,人工智能,44.2741718549638,69.71631632548248,1,1.5746497750249047,中,及格,1
398,57,编程开发,65.38589871425863,78.11988325754325,1,1.1947512169891843,长,及格,4
359,49,数据科学,28.788744006940945,37.440916982880275,0,1.3005400886302372,短,不及格,3
283,54,产品设计,76.26452594552754,64.51565649901566,1,0.8459458031529706,长,及格,0
393,10,商业管理,24.583329863833644,61.63337927814661,1,2.5071207648602263,短,及格,2
207,53,数据科学,20.573396058005926,61.76950026343914,0,3.002396740279806,短,及格,3
15,44,产品设计,46.74689163745511,70.32727523839833,1,1.5044267387742873,中,及格,0
346,47,商业管理,5.0,59.800186907585555,0,10.0,短,不及格,2
42,53,商业管理,5.0,50.833156621948426,1,10.0,短,不及格,2
380,74,编程开发,32.47395012075336,62.23173841155553,1,1.9163586894661753,中,及格,4
461,46,数据科学,186.5086559841244,55.38463004054201,1,0.296954741598168,超长,不及格,3
179,13,商业管理,76.70277107833697,66.756885757299,0,0.8703321138005263,长,及格,2
63,37,语言学习,5.53524485316417,53.76802054587902,0,9.713754722410938,短,不及格,5
352,24,商业管理,112.37218978294544,71.30000326209122,1,0.6344986492237394,长,及格,2
231,2,产品设计,79.07347242515858,76.41923789723297,1,0.9664333004109427,长,及格,0
241,86,编程开发,56.64230872507597,68.9932049662793,1,1.2180506992237905,中,及格,4
52,81,人工智能,102.98563877668289,86.19949190430165,1,0.837004965849794,长,优秀,1
96,100,编程开发,31.061936231832018,61.694697425238076,1,1.98618318505949,中,及格,4
388,14,人工智能,15.02325825320273,74.78559809329667,1,4.977987587969869,短,及格,1
222,10,数据科学,43.049268166749194,85.17973341237739,0,1.9786568985047794,中,优秀,3
485,35,数据科学,47.75622759035683,72.88201834099499,1,1.52612592100105,中,及格,3
407,25,商业管理,46.37382422781595,68.32541496479843,1,1.4733616351280738,中,及格,2
231,3,语言学习,49.95473387217872,75.2109046498997,0,1.5055810994162016,中,及格,5
237,17,数据科学,178.2096242106135,86.45721668287821,1,0.48514336181730067,超长,优秀,3
143,12,商业管理,139.51783827659744,70.32727523839833,1,0.5040737127455998,超长,及格,2
171,54,编程开发,125.11166099199662,88.41815799184764,1,0.7067139592271082,超长,优秀,4
29,24,数据科学,96.99283068158849,85.78669122453046,1,0.8844642406786726,长,优秀,3
36,29,编程开发,172.33458071460348,81.89384743488749,1,0.4752026355946868,超长,优秀,4
13,43,编程开发,6.221357554390966,69.74053524582635,1,10.0,短,及格,4
160,25,语言学习,18.483149788813577,70.68620892772087,1,3.8243592629510856,短,及格,5
327,100,数据科学,40.99845835908871,49.98915480429331,0,1.2192934950666996,中,不及格,3
187,60,编程开发,112.45676688646954,91.27941696502664,1,0.8116845137962488,长,优秀,4
243,90,语言学习,42.211940592880765,43.18183611012105,1,1.022976780518522,中,不及格,5
86,65,语言学习,82.7078433302182,82.95358419742738,1,1.0029711796891725,长,优秀,5
284,84,数据科学,8.976852479009775,68.9026267007666,1,7.675587761555753,短,及格,3
66,28,语言学习,17.454340799883962,61.48111066345032,0,3.5223963967440497,短,及格,5
170,16,数据科学,78.95599086009746,77.7634514684035,1,0.9848961381701464,长,及格,3
45,47,数据科学,10.800303157680009,71.35857020920972,1,6.607088945589298,短,及格,3
62,81,人工智能,25.972268894855283,46.98022828818938,0,1.808861084471306,短,不及格,1
441,92,编程开发,18.46217004983998,87.08811123620659,1,4.717111059208901,短,优秀,4
134,58,产品设计,25.83420963643463,67.66549177141846,1,2.6192204098540612,短,及格,0
284,76,数据科学,73.92671100399468,100.0,1,1.3526910272243196,长,优秀,3
28,27,编程开发,27.5174467245258,78.59831010200317,1,2.8563081463383657,短,及格,4
108,53,语言学习,48.61637448950853,69.60259765268162,1,1.4316698221919475,中,及格,5
44,42,商业管理,6.317089581633982,54.28111966827413,0,8.592740434352573,短,不及格,2
340,59,数据科学,98.0907875442942,72.14648569653849,1,0.7355072455550685,长,及格,3
286,47,语言学习,27.71152143213682,69.01861307195367,1,2.4906106563063948,短,及格,5
446,94,语言学习,62.738565192178115,92.25530883413363,1,1.4704720626152195,长,优秀,5
331,34,语言学习,77.54411514880984,90.15430902953892,1,1.1626195965214137,长,优秀,5
128,37,语言学习,14.117592785374724,72.18408651566168,1,5.113058755837101,短,及格,5
348,6,语言学习,129.60005514399305,100.0,1,0.7716046040049112,超长,优秀,5
473,7,数据科学,57.461813132515196,39.50346436924324,1,0.6874733240781883,中,不及格,3
231,96,产品设计,33.59308933121906,74.30111973104653,1,2.211797694063183,中,及格,0
190,96,人工智能,12.078167173768932,84.0425954951834,0,6.958223654950015,短,优秀,1
225,25,语言学习,171.1508616232283,89.3266527335561,1,0.5219176308225796,超长,优秀,5
385,33,语言学习,84.40652948425213,52.44853326607273,1,0.621380039733515,长,不及格,5
377,55,人工智能,13.993494072043395,86.24099640997125,1,6.162934704015867,短,优秀,1
283,58,数据科学,24.72317533617042,77.89254598421856,1,3.1505881333807606,短,及格,3
446,7,编程开发,99.54109461994206,79.09928886519612,1,0.7946395242343441,长,及格,4
121,57,商业管理,71.38006925674776,72.46337679301585,1,1.0151765966658697,长,及格,2
116,12,商业管理,87.0907657346349,100.0,1,1.148227346587721,长,优秀,2
461,16,编程开发,34.91793744392182,74.15955690038646,1,2.1238240344425443,中,及格,4
233,80,数据科学,75.62756577973217,67.93396169691576,1,0.8982698318825424,长,及格,3
259,43,商业管理,29.313886992171117,54.76071118578371,1,1.868080795028237,短,不及格,2
359,100,人工智能,14.239334503657199,76.78687053849494,1,5.392588054321297,短,及格,1
198,77,编程开发,60.09082823140068,84.80258375227407,1,1.4112400317478093,长,优秀,4
456,7,产品设计,186.5086559841244,87.2294244191619,1,0.46769638380156725,超长,优秀,0
411,100,数据科学,22.31610203669635,57.86493300597848,1,2.592967639144972,短,不及格,3
137,51,编程开发,37.07899766845941,87.6587487400267,1,2.3641077668743,中,优秀,4
318,73,商业管理,67.25172620160124,57.41394135470763,1,0.8537169786375483,长,不及格,2
165,32,数据科学,46.78852133077178,98.22053285305687,1,2.0992441727200988,中,优秀,3
225,75,人工智能,111.25428036772536,64.10742076155206,1,0.576224303221732,长,及格,1
307,8,数据科学,86.06424743920577,53.43195453619057,1,0.6208379844731222,长,不及格,3
234,97,数据科学,5.0,47.24449953954951,1,9.448898018130297,短,不及格,3
172,87,人工智能,186.5086559841244,77.35418757560149,1,0.4147485099428166,超长,及格,1
152,89,语言学习,83.75703889408823,68.8267623288561,1,0.8217430130755381,长,及格,5
463,72,人工智能,119.66338417323051,68.94375068331041,1,0.5761474203951702,长,及格,1
315,45,数据科学,63.19500165654918,85.68909753811565,1,1.3559473682407592,长,优秀,3
374,86,人工智能,116.39543989131639,88.87066621847384,1,0.7635236014222958,长,优秀,1
160,59,语言学习,7.152894425398442,61.36262355730449,1,8.578711124367706,短,及格,5
96,4,编程开发,25.63852231035926,100.0,1,3.900380641641515,短,优秀,4
472,67,人工智能,125.45245169727245,72.99382916795236,1,0.5818445761606011,超长,及格,1
233,29,人工智能,13.512882525864693,63.79854292664349,1,4.721312279834885,短,及格,1
180,29,数据科学,5.0,45.338730778014224,1,9.067744342053976,短,不及格,3
113,98,编程开发,93.10381195367925,72.10227632599337,1,0.7744288234668273,长,及格,4
318,98,产品设计,108.2856331256916,79.28957368343565,0,0.7322261565315392,长,及格,0
497,28,产品设计,10.650947091874377,47.30178130078026,0,4.441086454722924,短,不及格,0
442,77,商业管理,115.591272879036,68.07875591575817,1,0.5889610316692353,长,及格,2
52,79,人工智能,69.6486297832598,75.87002392796018,1,1.0893254192470887,长,及格,1
268,87,人工智能,44.04848679715839,60.53231649320429,1,1.3742200815599688,中,及格,1
295,44,编程开发,106.40577889333431,63.628190303769244,1,0.5979768238863796,长,及格,4
386,90,语言学习,32.606016883576935,78.99259690141685,0,2.4226385811192235,中,及格,5
387,4,产品设计,12.939842281289087,46.062277061132946,1,3.5597244927794947,短,不及格,0
113,90,商业管理,20.116002648863546,49.69276458598151,1,2.470309980719699,短,不及格,2
101,9,编程开发,42.211735284571276,70.88186363722133,0,1.6791980116470409,中,及格,4
113,5,人工智能,45.47148445533523,81.23953738663778,1,1.7866039908996605,中,优秀,1
440,56,产品设计,98.26432574411022,78.40929206781033,1,0.7979425969303762,长,及格,0
81,96,商业管理,94.02660754316236,70.04435192397307,1,0.7449418096561424,长,及格,2
187,84,数据科学,52.24557480908045,64.64372819284667,1,1.237305306559783,中,及格,3
113,50,产品设计,91.06227003471767,88.26285524586983,1,0.9692582256401165,长,优秀,0
2,75,商业管理,12.774773181563756,78.1624988127166,1,6.118503364663685,短,及格,2
130,15,编程开发,5.0,65.24773877764359,1,10.0,短,及格,4
220,32,数据科学,124.11428503270129,72.24714801622237,1,0.5821017896133801,超长,及格,3
54,28,商业管理,5.0,65.02908288967956,0,10.0,短,及格,2
343,22,商业管理,16.996581890514957,54.79169646015538,1,3.2236889504849944,短,不及格,2
485,17,人工智能,71.30938716071977,68.87830394514847,1,0.9659079361318874,长,及格,1
224,59,语言学习,31.601848838338263,59.81713480397535,1,1.8928364988117652,中,不及格,5
225,90,产品设计,125.4005363878299,75.0273813631061,1,0.5983019126231233,超长,及格,0
385,71,人工智能,21.227585570289328,59.3174945121154,0,2.7943588554309646,短,不及格,1
403,57,数据科学,5.0,72.35927810906999,1,10.0,短,及格,3
126,26,语言学习,64.37016220006817,78.42175307107713,0,1.2182935256406822,长,及格,5
130,25,商业管理,51.77566934592285,63.48182963137196,1,1.2260938237445906,中,及格,2
53,10,人工智能,28.2903694873428,54.65084191573331,1,1.931782474894921,短,不及格,1
172,45,语言学习,45.92665603792704,79.2669916165553,1,1.7259473414556439,中,及格,5
218,83,产品设计,125.53853539069499,79.32523573089611,1,0.631879564726037,超长,及格,0
160,11,数据科学,146.1567414845365,73.11463297069831,1,0.5002481016463124,超长,及格,3
198,77,编程开发,18.55265500398953,86.48854420084706,0,4.6617877344488425,短,优秀,4
416,53,人工智能,37.20947133874579,59.24543322687718,0,1.5922137429824716,中,不及格,1
247,72,数据科学,47.79643888408383,38.88559915320574,1,0.8135668524164414,中,不及格,3
324,68,编程开发,178.68822707736555,71.24943214825659,1,0.39873601588017404,超长,及格,4
439,95,人工智能,186.5086559841244,100.0,1,0.5361681415598418,超长,优秀,1
203,28,数据科学,16.104716299905807,60.844915663988466,0,3.778080330807442,短,及格,3
184,75,数据科学,77.89258531087134,64.05766915954777,0,0.822384673477036,长,及格,3
123,65,语言学习,28.491907606297758,67.24823757943324,0,2.360257380741735,短,及格,5
401,49,人工智能,5.0,79.66594631839352,1,10.0,短,及格,1
255,47,数据科学,5.0,63.25650013924262,1,10.0,短,及格,3
294,52,商业管理,37.03409107693473,76.57362283632308,1,2.0676522237199397,中,及格,2
280,88,人工智能,40.20509969631621,65.1815165055795,1,1.6212250529583117,中,及格,1
325,54,数据科学,5.0,73.48816756719549,0,10.0,短,及格,3
372,60,语言学习,69.67921320214631,73.67186322873731,1,1.0573004313023382,长,及格,5
98,57,编程开发,20.88869047259874,60.11899242392154,1,2.878064071307871,短,及格,4
198,47,编程开发,49.244257831379876,72.79580543215803,1,1.478259743565689,中,及格,4
470,31,商业管理,21.47932609757907,58.010283994036904,0,2.700749596600502,短,不及格,2
395,46,人工智能,10.972973529380562,44.42447207544147,0,4.048535058246352,短,不及格,1
240,26,语言学习,31.371234322339095,66.83880652445183,1,2.130576173927607,中,及格,5
144,5,数据科学,15.85929317610627,46.245313949262886,0,2.9159755431573,短,不及格,3
97,84,数据科学,45.91739750028266,77.55318278296158,1,1.688971616771455,中,及格,3
201,52,编程开发,13.300817116106352,64.76772013573833,0,4.869453861436478,短,及格,4
124,75,语言学习,42.606123534001036,89.60999157975762,1,2.103218552728165,中,优秀,5
187,54,商业管理,10.274245868971214,60.07386792153341,1,5.847033723022538,短,及格,2
326,33,编程开发,66.69723961843819,70.36931600919095,1,1.0550558817232034,长,及格,4
464,50,编程开发,84.1302275909945,50.36863199190175,1,0.5986983850569655,长,不及格,4
349,38,商业管理,7.018612453381506,48.14046157777996,0,6.858970350416763,短,不及格,2
259,27,人工智能,37.8444271589854,42.603601280670645,1,1.1257562434737247,中,不及格,1
148,98,数据科学,5.0,80.66240716719247,1,10.0,短,优秀,3
252,15,人工智能,54.705428280816506,62.57722810316986,1,1.1438942884799508,中,及格,1
443,96,语言学习,18.424477741366328,85.7486440450377,1,4.654060787756035,短,优秀,5
420,61,产品设计,44.998858047674595,28.290718793659934,1,0.6286985801948219,中,不及格,0
